"Velocity:0","Velocity:1","Velocity:2","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.89107,0.12651,0,0,1,50.16,-59.84,0,0.025
0.83899,0.032256,0,0,1,50.38,-59.62,0,0.025
nan,nan,nan,0,0,50.6,-59.4,0,0.025
nan,nan,nan,0,0,50.82,-59.18,0,0.025
1.5692,1.7705,0,0,1,51.04,-58.96,0,0.025
2.1129,1.6488,0,0,1,51.26,-58.74,0,0.025
2.3687,1.2835,0,0,1,51.48,-58.52,0,0.025
2.1946,1.0165,0,0,1,51.7,-58.3,0,0.025
1.9449,0.71009,0,0,1,51.92,-58.08,0,0.025
1.8275,0.47007,0,0,1,52.14,-57.86,0,0.025
1.8083,0.16919,0,0,1,52.36,-57.64,0,0.025
2.0046,0.087146,0,0,1,52.58,-57.42,0,0.025
2.0195,0.22195,0,0,1,52.8,-57.2,0,0.025
1.7751,0.43522,0,0,1,53.02,-56.98,0,0.025
1.2007,0.32969,0,0,1,53.24,-56.76,0,0.025
nan,nan,nan,0,0,53.46,-56.54,0,0.025
nan,nan,nan,0,0,53.68,-56.32,0,0.025
nan,nan,nan,0,0,53.9,-56.1,0,0.025
0.08886,0.55773,0,0,1,54.12,-55.88,0,0.025
0.27409,0.42585,0,0,1,54.34,-55.66,0,0.025
0.52282,-0.29415,0,0,1,54.56,-55.44,0,0.025
0.54713,-0.79291,0,0,1,54.78,-55.22,0,0.025
nan,nan,nan,0,0,55,-55,0,0.025
nan,nan,nan,0,0,55.22,-54.78,0,0.025
-0.0029241,-0.012779,0,0,1,55.44,-54.56,0,0.025
0.32991,-0.31835,0,0,1,55.66,-54.34,0,0.025
0.877,-0.73227,0,0,1,55.88,-54.12,0,0.025
0.91317,-0.81602,0,0,1,56.1,-53.9,0,0.025
0.81706,-0.77397,0,0,1,56.32,-53.68,0,0.025
0.81518,-0.66112,0,0,1,56.54,-53.46,0,0.025
0.39709,-0.25106,0,0,1,56.76,-53.24,0,0.025
0.10024,0.07972,0,0,1,56.98,-53.02,0,0.025
0.19757,0.10139,0,0,1,57.2,-52.8,0,0.025
0.63836,-0.47245,0,0,1,57.42,-52.58,0,0.025
1.1426,-1.2387,0,0,1,57.64,-52.36,0,0.025
1.0803,-1.1167,0,0,1,57.86,-52.14,0,0.025
1.0425,-0.88363,0,0,1,58.08,-51.92,0,0.025
1.0223,-0.74319,0,0,1,58.3,-51.7,0,0.025
0.75429,-0.54867,0,0,1,58.52,-51.48,0,0.025
0.36123,-0.10053,0,0,1,58.74,-51.26,0,0.025
0.4533,-0.49914,0,0,1,58.96,-51.04,0,0.025
1.101,-0.20803,0,0,1,59.18,-50.82,0,0.025
2.8008,-1.1945,0,0,1,59.4,-50.6,0,0.025
1.6978,-1.5271,0,0,1,59.62,-50.38,0,0.025
0.2154,-0.25003,0,0,1,59.84,-50.16,0,0.025
0.31302,-0.31716,0,0,1,60.06,-49.94,0,0.025
0.71455,-0.81901,0,0,1,60.28,-49.72,0,0.025
0.77426,-1.1874,0,0,1,60.5,-49.5,0,0.025
0.51597,-1.1752,0,0,1,60.72,-49.28,0,0.025
0.10832,-0.9801,0,0,1,60.94,-49.06,0,0.025
-0.81616,-1.0713,0,0,1,61.16,-48.84,0,0.025
nan,nan,nan,0,0,61.38,-48.62,0,0.025
1.7113,-1.7162,0,0,1,61.6,-48.4,0,0.025
1.2504,-1.5879,0,0,1,61.82,-48.18,0,0.025
0.86965,-1.3025,0,0,1,62.04,-47.96,0,0.025
0.55066,-0.93405,0,0,1,62.26,-47.74,0,0.025
0.48656,-1.4997,0,0,1,62.48,-47.52,0,0.025
0.55595,-1.7997,0,0,1,62.7,-47.3,0,0.025
0.41691,-1.3992,0,0,1,62.92,-47.08,0,0.025
0.15297,-0.9924,0,0,1,63.14,-46.86,0,0.025
-0.48707,-0.74651,0,0,1,63.36,-46.64,0,0.025
-0.76719,-1.0529,0,0,1,63.58,-46.42,0,0.025
-0.64666,-1.3186,0,0,1,63.8,-46.2,0,0.025
-0.17672,-1.0903,0,0,1,64.02,-45.98,0,0.025
0.33321,-0.65725,0,0,1,64.24,-45.76,0,0.025
0.58465,-0.41381,0,0,1,64.46,-45.54,0,0.025
0.70246,-0.16959,0,0,1,64.68,-45.32,0,0.025
0.30815,-0.21327,0,0,1,64.9,-45.1,0,0.025
nan,nan,nan,0,0,65.12,-44.88,0,0.025
nan,nan,nan,0,0,65.34,-44.66,0,0.025
nan,nan,nan,0,0,65.56,-44.44,0,0.025
0.55215,0.049276,0,0,1,65.78,-44.22,0,0.025
